caption,commentsCount,dimensionsHeight,dimensionsWidth,displayUrl,id,inputUrl,likesCount,ownerId,ownerUsername,shortCode,timestamp,type,url,location,jam_operasional,hashtags,transcript
"Mie Ayam Hijau Homemade di Samarinda 🍲
Warung legend satu ini sudah berdiri sejak tahun 2010, disini juga berbagai macam varian bakso dan mie ayam mulai dari mie ayam original, bakso, dan mie ayam hijau. 
Mie ayamnya enak, porsinya juga banyak, favorit aku disini itu mie ayam hijau dan cekernya, Bumbunya meresap sampai dalam, kenyal, dan lembut banget! Fix sih ini jadi salah satu warung mie ayam favorit disamarinda ✨

Warung Bakso dan Mie Ayam Wong Solo
📍Jalan Suryanata pas sebrang alfamidi
🕐 10.00 - 22.00
💰tertera di video

#makanansmr #kulinersamarinda #smrfoodies #makanansamarinda #jalanjalanmakanenaksamarinda",0,1920,1080,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/361223963_658554879632171_2330801590522161471_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFIHoAxtptvI0gjb7cYzzzHuiyUNWhI5zxVbWgv9r5MIeR0-kjjBfphVf7C0OUnC_Q&_nc_ohc=OiaQRUuByVgQ7kNvwFSWaWx&_nc_gid=aJZhHEDsFbdn_NqDPM7V3Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfI5jLgR782NdE9MIYwk4fn4yA10hMoAryLfZPoxjfhmcw&oe=6830D08B&_nc_sid=10d13b,3148557145796752413,https://www.instagram.com/jalanjalan.makanenak/,66,2332659232,jalanjalan.makanenak,Cux7ArWO7Qd,2023-07-17T01:29:42.000Z,Video,https://www.instagram.com/p/Cux7ArWO7Qd/,Jalan Suryanata pas sebrang alfamidi,10.00 - 22.00,"#makanansmr, #kulinersamarinda, #smrfoodies, #makanansamarinda, #jalanjalanmakanenaksamarinda"," Kalian oje banget cobain ini miayang mi jauh pertama dan homemade di Samarinda. Halus semuanya, kembali lagi ke jalan-jalan, makan enak. Tadi malam kami mampir ke warung legend di Suriyanata sejak tahun 2010, namanya itu warung bakso dan miayang muang solong. Di sini jual berbagai macam varian seperti miayang original, miayang hijau dan bakso. Di sini kami pesan 3 menu yang pertama kami cobain miayang originalnya ini minyak lembut banget dan kardunya juga berasa dan miayang di sini juga udah lengkap plus telur. Yang kedua kami nyoba baksonya ada bakso kecil dan besar plus tetelan. Ini baksonya tebal banget, full daging dan tetelannya juga enak. Yaltrair ini adalah favorit kami, namanya miayang hijau. Ini homemade dan hijaunya itu dari bayam jadi minyak itu enak dan lembut ya. Aku paling suka sama cekernya karena bunggunya itu meresap banget dan cekernya juga jadi lembut banget. Ini harganya silahkan di screenshot, langsung di disikap lokasi nya ada di Suriyanata. Pas banget di sebelahnya Alphamidi. Selamat mencoba."
"kayaknya ini mie ayam pertama dengan menu gyoza di samarinda, harganya bersahabat dan buat kamu yang pengen nyoba mie ayam dengan toping yang unik. wajib banget coba mie ayam satu ini 🤩

Mie Ayam Sedayu
📍Jl. Sentosa sebrang BFC
🕐 15.00 - 22.00 Wita
💰 Tertera di Video

#makanansamarinda #makanansmr #kulinersamarinda #smrfoodies #samarindafood #jalanjalanmakanenaksamarinda",2,1920,1080,https://instagram.fsac1-1.fna.fbcdn.net/v/t51.2885-15/357668192_1203596316979988_1986198546628324719_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fsac1-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QEMLnBGKuViYxviqkOYKYTuqBgkZmO6I2s4iRqMqZb-GJVHPMph1n-mH7y6ynIUW_cgTulqd4lvD3jEgDgD61EA&_nc_ohc=dJMpcwoyR-UQ7kNvwFwItDt&_nc_gid=tleDF4wFAe91c4jXmpiIDA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfIuDEbHYAT3-gA6wO0VO4V8uXlgaDhjdQUR4-fVtDqOgA&oe=6830EE3B&_nc_sid=10d13b,3139349259991489862,https://www.instagram.com/jalanjalan.makanenak/,112,2332659232,jalanjalan.makanenak,CuRNYTbrZ1G,2023-07-04T08:45:53.000Z,Video,https://www.instagram.com/p/CuRNYTbrZ1G/,Jl. Sentosa sebrang BFC,15.00 - 22.00 Wita,"#makanansamarinda, #makanansmr, #kulinersamarinda, #smrfoodies, #samarindafood, #jalanjalanmakanenaksamarinda"," Kalian wajib banget cobain mi ayam satu ini kayanya ini mi ayam Gyoja pertama yang ada di Samarinda. Kembali lagi ke jalan-jalan, makan enak! Buat warga sama rinda yang mau coba mi ayam dengan toppingnya unik, mungkin kalian bisa coba mi ayam satu ini. Namanya mi ayam sedayu. Menur mi ayam di sini cukup berpariasi ada mi ayam yang rasa asin atau yang rasa manis. Kali ini aku pesan mi pangcit jumbo dengan ekstra Gyoja. Gyoja di sini tuh enak, full daging dan juga kriuk. Mi ayam di sini juga udah lengkap dengan sayur, ayam, jamur dan ceker. Kalian juga bisa request tambahan topping seperti Gyoja, spring roll dan juga bakso. Mi ayam di sini juga udah dipisah kuannya ya jadi kalian bisa nacik sendiri mau mi ayam dengan kuah atau mi ayam kering. Ini harganya, silahkan di screenshot. Langsung aja di sikat lokasinya ada di jalan sentosa pas di seberang best fried chicken satu ini nih. Selamat mencoba!"
"WARKOP PAK MUL
Mie instan memang selalu jadi opsi terbaik dan tercepat di kala lapar, apalagi  Indomie double ditambah irisan cabe rawit, telur goreng, sawi, bawang dan tanpa perlu repot repot masak sendiri✨

Warung Biru Pak Mul 
📍 Jl.  Belatuk Samping Sekolah Asisi
💰Terjangkau sekitar 10K

#makanansamarinda #kulinersamarinda #smrfoodies #makanansmr #jalanjalanmakanenaksamarinda",3,1920,1080,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/359794009_1275477266689845_4992796055458468160_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH6FnmLSQPHkdcxhikpUFOHgLQhdEwuV1YCae5x1Bx8DZJZD9QU7_unyE1goTi7M94&_nc_ohc=LnJzPP1xhecQ7kNvwGLIUH-&_nc_gid=zjkxG82hFZaDYgVOZ6kQ-g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfI8IzfHeyxG59jfahgeLPdvcBC-MjIq7Gu03vRQMrE6mA&oe=6830D019&_nc_sid=10d13b,3145684543608520667,https://www.instagram.com/jalanjalan.makanenak/,35,2332659232,jalanjalan.makanenak,Cunt20FOP_b,2023-07-13T02:21:52.000Z,Video,https://www.instagram.com/p/Cunt20FOP_b/,Jl.  Belatuk Samping Sekolah Asisi,,"#makanansamarinda, #kulinersamarinda, #smrfoodies, #makanansmr, #jalanjalanmakanenaksamarinda", Б preocupа defined වවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවවව
"Pecel Rawon.
Satu lagi kombinasi dari dua makanan yang berbeda.
Sesuai namanya, ada satu porsi pecel yang ditambah dengan kuah rawon lengkap dengan daging nya
Rasanya ? Ternyata diluar perkiraan dan beneran enak cuy, apalagi bumbu pecel disini udah pedes banget, jadi gak perlu tambahan sambal lagi ✨

Warung Pecel Kali Urip 
📍Jl. Gunung Arjuna 
🕐 06.30 - 21.00 

#makanansamarinda #kulinersamarinda  #smrfoodies #jajanansamarinda #jalanjalanmakanenaksamarinda",3,1920,1080,https://instagram.fcae1-1.fna.fbcdn.net/v/t51.2885-15/358233818_1210974010303818_5442250135258450373_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fcae1-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QFpeTi-wz2b-4FcohkFZcNZHprieQDzntrrY4HoCXrs8BAmwkOohTS6jspztJYXHcY&_nc_ohc=kNi8N3wOViEQ7kNvwFLV21z&_nc_gid=JQqwmaLuZ9OnBmYREVAeUQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKlpn4TKFBgGKD2QlRPmE1pXr6g1lvDBk6EPVplksZZIA&oe=6830BCA8&_nc_sid=10d13b,3141533605766331607,https://www.instagram.com/jalanjalan.makanenak/,48,2332659232,jalanjalan.makanenak,CuY-Ct9p3zX,2023-07-07T09:01:07.000Z,Video,https://www.instagram.com/p/CuY-Ct9p3zX/,Jl. Gunung Arjuna,06.30 - 21.00,"#makanansamarinda, #kulinersamarinda, #smrfoodies, #jajanansamarinda, #jalanjalanmakanenaksamarinda"," siapa yang udah pernah coba makan pecel dengan rawon? kalau belum, mending kalian coba deh halo semuanya, kembali lagi ke jalan-jalan, makan enak habis ujian tadi pagi, itu yang paling enak makan yang berkuah-kuah dan yang fedef fedef nah, kombinasi satu ini bisa kalian juga dapetin di warung ini namanya warung kali urib sebetulnya kalian bisa pesen pecel aja atau rawon aja di warung ini cuma, karena pengen rasa yang berbeda, kita coba aja dua-duanya jujur ini pertama kali aku coba pecel yang dicampur begini ternyata rasanya enak cuy, karena bumbu pecel di sini itu pedes banget ditabah kuah rawon, itu rasanya jadi nyatu asin, pedes dan guri di sini aku juga pesen ekstra ayam, jadi kalau kalian pesen makan daging bisa juga pesen pecel ayamnya aja pakai kuah rawon tanpa daging langsung aja disikat lokasinya ada di jalan gunung Arjuna sama Rinda ini buka dari jam setengah 7 pagi sampai jam 9 malam Selamat mencoba"
"Makan with a view 🌾
Jalan jalan ke daerah betapus samarinda, nemu warung sepanjang jalan yang pemandangannya itu indah banget di pagi atau sore hari.
Makan disini bisa sambil menikmati pemandangan sawah dan bernostalgia dengan makanan khas samarinda.
Aku sarankan kalau kesini datang pas sore hari karena view sunsetnya mantap banget! ✨

Warung Wong Palembang 
📍Jalan Usaha Tani Lempake Samarinda 
💰Mie + telur dadar + air putih 15 ribu
🕐07.00 - 20.00

#makanansamarinda #smrfoodies #kulinersamarinda #makanansmr #samarindafoodies #jalanjalanmakanenaksamarinda",4,1920,1080,https://instagram.flas1-1.fna.fbcdn.net/v/t51.2885-15/359805821_289839793706758_7935539326827194306_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.flas1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFzKMfZDH-MK0uhPUoHRAAhOcA5HKczZe1UacLCXUUaIQwqV5zzAFNM8_FA1G25jQIeREelYvJgv_uCzzQlUCOq&_nc_ohc=u-HEdJ26zBoQ7kNvwHfJJ3y&_nc_gid=2hb0BTgNJJZfSbrKWloe-A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfKvjl5LEGSB7Jr62bEEgFjy5AJgXcVxG2xReSZQxxabCw&oe=6830EE63&_nc_sid=10d13b,3147113413520165347,https://www.instagram.com/jalanjalan.makanenak/,75,2332659232,jalanjalan.makanenak,Cusyvm4vInj,2023-07-15T01:46:59.000Z,Video,https://www.instagram.com/p/Cusyvm4vInj/,Jalan Usaha Tani Lempake Samarinda,07.00 - 20.00,"#makanansamarinda, #smrfoodies, #kulinersamarinda, #makanansmr, #samarindafoodies, #jalanjalanmakanenaksamarinda"," Sana pun dengan view sawah di Samarinda? Yuk, ke sini! Halah semuanya, kembali lagi ke Jalan Jalan, makan enak! Pagi ini aku jalan-jalan ke nera betapu Samarinda. Sambil ngeliat sawah kiri kanan jalan, ternyata ada banyak sekali warung berdiri di daerah sini dengan view yang sangat asri. Ini lokasinya ada di jalan Tugutani Lempakke, Samarinda. Aku mampir ke warung namanya warung Wampal Embang. Sebenarnya ada banyak warung sekitar sini, cuma kayaknya bukannya itu pasournya sampai malam ya. Di sini jual berbagai macam masakan khas seperti mihun dan migo rang, dan juga kerupuk pastinya. Lalu ada juga berbagai macam mi instan ya, seperti warko-parko pada umumnya lah. Ini aku besan migo rang plus telur dadar dan air putih. Untuk rasa oke lah, tapi yang paling menarik sebenarnya, warung ini pas banget di pinggir sawah, jadi kalau kalian mau menikmati sawah di pagi atau sore hari, itu bisa banget ke sini. Aku saran kan kalau datang ke sini itu di sore hari ya, karena view ini itu mantap banget bisa sambil menikmati sunset. Langsung saja di sikat, jangan lupa follow dan sampai ketemu di video selanjutnya."
"Siapa yang baru tau kalau di marugame udon ada menu dengan porsi sebesar ini ? Kalau kalian datang ramean boleh banget coba mie ini, ini porsinya gede banget dan cukup buat 3-4 orang ✨

Marugame Udon 
📍 Bigmall Samarinda 
🕐 11.00 - 21.00
💰 Tertera di Video

#makanansamarinda #kulinersamarinda #smrfoodies #makanansmr #kulinersamamasxsamarinda #jalanjalanmakanenak",2,1920,1080,https://instagram.flyp1-1.fna.fbcdn.net/v/t51.2885-15/357866620_776229127575760_562992694046922143_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.flyp1-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHQkj7E4jHhMQu0kqHUderpo-Z9XEKuLN_xU4w1m7Urc9cfrsytoWnmedNdMhG12y8&_nc_ohc=10R_oCi4NtcQ7kNvwF0RxCb&_nc_gid=iVhC6NsoUZU-nGAahXDoTw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJ5j_jhIWrGbhJCaMRw5MfAhJEkLU6sfvkC8vhnEX1NTA&oe=6830EDD1&_nc_sid=10d13b,3140617439104034640,https://www.instagram.com/jalanjalan.makanenak/,715,2332659232,jalanjalan.makanenak,CuVtuvRMWdQ,2023-07-06T02:36:26.000Z,Video,https://www.instagram.com/p/CuVtuvRMWdQ/,Bigmall Samarinda,11.00 - 21.00,"#makanansamarinda, #kulinersamarinda, #smrfoodies, #makanansmr, #kulinersamamasxsamarinda, #jalanjalanmakanenak"," siapa yang baru tau kalo di marokame udon ada porsi sebesar ini nih nama menunya akan dikespel di air video ya halo semuanya kembali lagi ke jalan-jalan, makan enak kali ini aku mampir lagi ke motor besar di summer indah tempatnya ke restoran satu ini nih karena penasaran banget dengan porsi besarnya, mi yang satu ini pas sampai ternyata emang besar banget minya sampai kita harus ngambil minya itu pakai sendok sebesar sutil ini nih ini kita pesan yang porsi family jadi satu mi ini cukup buat 3-4 orangnya udon di sini tuh teksturnya pas, gak lembek, gak keras lumayan kenyal dan kuatnya juga enak kerasnya itu guri asin dan ada rasa manis sedikit ini mantab banget kalo dicampur dengan cabai rawit daun bawang, sama kermis hasnya marokame dan yang gak ketinggalan kita juga pesan siomai dan tofu roll pastinya ini nama menunya itu kama ge udon satu porsi besar ini harganya di 92.000 rupiah langsung aja disikat lokasi ada di marokame udon big mall sama rindah Salam mencoba"
"Dari SD sering banget makan gabin dengan cara ini nih, pake Teh Panas Atau Susu, dimakan sebelum berangkat sekolah, cocok banget buat sarapan di pagi hari ✨

📍 Beli Gabin di Toko Ria Jl. Dipenogor seberang pom bensin 
🕐 07.00 - 21.00
💰 Gabin Bungkus besar Rp. 80.000
Gabin Keju Rp. 75.000
Gabin Bungkus Kecil Rp. 40.000

#makanansamarinda #smrfoodies #makanansmr #kulinersamarinda  #jalanjalanmakanenaksamarinda",0,1920,1080,https://instagram.fkul22-3.fna.fbcdn.net/v/t51.2885-15/357664942_982303632807735_8952197272159199946_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fkul22-3.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGm_weJgnGaJLvs-duOCStHu85h9AWQideoBOKOxSlcIHdn1pCxxcng_u8X4cG0I7A&_nc_ohc=jqMEhmjZekkQ7kNvwGMORag&_nc_gid=uzVHO4NVYXI-sqV85jjd6w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLD23yKmm45njCKhBiKBhDdoUY9V5mk4Mqz2lLeOJvCDg&oe=6830E44F&_nc_sid=10d13b,3139875006096557577,https://www.instagram.com/jalanjalan.makanenak/,50,2332659232,jalanjalan.makanenak,CuTE66pg0YJ,2023-07-05T01:58:39.000Z,Video,https://www.instagram.com/p/CuTE66pg0YJ/,Beli Gabin di Toko Ria Jl. Dipenogor seberang pom bensin,07.00 - 21.00,"#makanansamarinda, #smrfoodies, #makanansmr, #kulinersamarinda, #jalanjalanmakanenaksamarinda"," Belum saja diorang banjar, kalau belum pernah makan gabin pakai ini nih. Halo semuanya, kembali lagi ke Jalan-Jalan, makan enak. Kalau kalian lagi malu seribet keluar rumah buat cari sarapan, mungkin makanan satu ini bisa jadi salah satu yang bisa kamu coba. Gabin ini aku beli di Tok Korea Bisqwit di Jalan Dipenagoro pas di Sembrang Pombensit. Malang gabin itu paling enak kalau dicampur dengan tepannas di pinggir sungai sambil menghirup udara segar di pagi hari. Gabin itu kan rasanya hambar ya, jadi kalau kita campur dengan tepannas, itu yang rasanya tadinya hambar jadi terasa manis dan gabinnya juga jadi lembut banget dan pecah dimulut. Untuk satu gungkus gabin besar ini harganya di 80 ribu rupiah. Tapi jangan nawatir, mereka juga punya persi yang lebih sedikit, itu dengan harga di 40 ribu rupiah. Untuk gabin keijo itu harganya di 75 ribu rupiah. Langsung jadi beli dan selamat pencoba."
"Nasi Goreng Langganan Sejak MTS ✨
Nasi goreng disini itu mirip seperti yang di samping puskesmas temindung, tipe nasi goreng lamongan itu selalu khas karna tanpa telur goreng, tapi pakai suwiran telur rebus dan ayam yang tebel. Tapi kalian juga bisa request tambahan telur dadar atau mata sapi dengan biaya tambahan pastinya.

Warung Lamongan
📍Jalan DI Panjaitan di seberang Jalan Mugirejo sebelum putar balik
🕐 05.30 - 24.00
💰Rp. 15.000

#makanansmr #smrfoodies #kulinersamarinda #makanansamarinda #jalanjalanmakanenaksamarinda",3,1920,1080,https://instagram.fcps3-1.fna.fbcdn.net/v/t51.2885-15/361554781_818551492990867_6382433319786863736_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fcps3-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFWOYUIeN5UucWm2XrlTx3aNHSwZO4CT174geg7nQXzc8n5lIVTQKIpwOvaT48JDzVIzyTQgSJVqWGn7Uace-FS&_nc_ohc=n1wlNBf0_OEQ7kNvwEBnwAl&_nc_gid=9PhLEyrlj5wEFnYZ_1Eb0Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJXK2zTbrUBfLcfIHvuvX80_0aqyrnRUITicQr1uaF8rw&oe=6830C2F6&_nc_sid=10d13b,3150226189440146965,https://www.instagram.com/jalanjalan.makanenak/,96,2332659232,jalanjalan.makanenak,Cu32gdXtl4V,2023-07-19T08:49:53.000Z,Video,https://www.instagram.com/p/Cu32gdXtl4V/,Jalan DI Panjaitan di seberang Jalan Mugirejo sebelum putar balik,05.30 - 24.00,"#makanansmr, #smrfoodies, #kulinersamarinda, #makanansamarinda, #jalanjalanmakanenaksamarinda"," Pas masih MTS, kalau lagi main ke rumah teman di daerah Dehi Panjaitan, aku selalu mampir ke warung Nasi Gorek Andaran 1 ini. Hal semuanya, kembali lagi ke Jalan Jalan, makan enak. Warung ini mungkin bisa jadi salah satu rekomendasi makan malam kalian, terutama yang tinggal di daerah Dehi Panjaitan. Lokasinya itu pas banget di sebrang Jalan Mukerjo, kalau kalian ada nemu warung dengan bangunan full kayu, nah disini tempatnya nih. Kami pesan 2 nasi maut, nasi maut disini sudah lengkap dengan telur dan ayam suir, poang goreng, dan sayur pastinya. Untuk telur goreng, kalian harus request terlebih dahulu, kalau mau beli di tempat ini. Untuk rasa bisa langsung kalian coba aja, menurut kami nasi maut disini itu enak. Selain nasi, mereka juga jual penuh soto lamokan, coba kami ga pernah nyoba karena kalau kesini selalu pesan nasi mautnya. Untuk harga sporsi nasi maut disini itu di Rp15.000. Langsung aja di sikat, sampai ketemu di video selanjutnya, dan selamat mencoba."
"Mie Ayam cuma 1 ribu ⁉️⁉️
Kesini aja nih ✨

🍲 Mie Ayam Abah Banjar 
📍Jl. Juanda pas disamping perumahan tridaya 
🕐 Jam buka : 18.00 - 23.00 Wita
💰Rp. 10.000
#makanansmr #kulinersamarinda #food #makanansamarinda #smrfood",3,1920,1080,https://scontent-mia5-2.cdninstagram.com/v/t51.2885-15/355248637_717823276812492_7258989174385170952_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-mia5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHyNGbPJK2C8_JRpN-UfjMhb9wLUeI2nZh8k5NzUIkgiZyYPG8aUPMMweiceiG0roY&_nc_ohc=-s-pq9lKBAwQ7kNvwGHw85K&_nc_gid=DGizFZVj6g8N6oZEpsjUEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfLYyupMDQyxmz4wQigYeQ4qwpKgx9aaTVzie88_N4p9-Q&oe=6830C2E1&_nc_sid=10d13b,3130715537520649635,https://www.instagram.com/jalanjalan.makanenak/,49,2332659232,jalanjalan.makanenak,CtyiTGytuWj,2023-06-22T10:51:16.000Z,Video,https://www.instagram.com/p/CtyiTGytuWj/,Jl. Juanda pas disamping perumahan tridaya,Jam buka : 18.00 - 23.00 Wita,"#makanansmr, #kulinersamarinda, #food, #makanansamarinda, #smrfood"," Jalan-jalan, makan enak! Kalau kalian bingung malam-malam buat makan apa, mending kalian kesini aja nih. Namanya Mi Ayam Abah Banjar. Selain harganya yang murah, Mi Ayam disini juga udah lengkap dengan kombinasi sayuran, telur setengah butir, sawi, pak cik goreng, dan ayam pastinya. Disini juga kalian diberi kebebasan untuk merancik rasanya sendiri karena udah disediakan garam, micit, kecap, dan juga sambal. Mi Ayam disini kayaknya udah bisa dinobatkan sebagai Mi Ayam termurah disama rindanya karena saya aja udah pesan ekstra pangcit dan ST itu totalnya cuma 14.000 rupiah, coy. Langsung aja disikat, lokasinya ada di jalan juanda, posisinya itu pas disamping Perumahan Tridaya atau disamping rumah bangso."
"Rumah makan yang sangat wajib dikunjungi jika berada di kota samarinda.
Ayam goreng & sambal goreng hatinya itu punya kombinasi yang paling pas di lidah ✨

Warung Makan Ayam Goreng Banjar 
📍Jl. Abul Hasan pas di seberang mutiara ponsel 
🕐 11.00 - 21.00 WITA
💰Start from Rp. 22.000 

 #makanansamarinda #kulinersamarinda #makanansmr #smrfoodies #jalanjalanmakanenaksamarinda",1,1920,1080,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/356270385_954262149030671_5140976747045047111_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEwfyZTIG-_UjjMfTNApP1ldQmAqmA22eGIo1E-vsowqWht4gQfBYWG4M3_9GZezUNiNtPN5BzKsI3_eJH3q50O&_nc_ohc=oq9th4Yp9kUQ7kNvwHcSDlZ&_nc_gid=qhTFjzfGp9zyAzvVh_p-vQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfJpwi6efOb-6WOm_Eweas7GXvsJuNuyADNsNmy5hTuDVA&oe=6830E343&_nc_sid=10d13b,3134166422943501431,https://www.instagram.com/jalanjalan.makanenak/,77,2332659232,jalanjalan.makanenak,Ct-y8GSgQx3,2023-06-27T05:01:27.000Z,Video,https://www.instagram.com/p/Ct-y8GSgQx3/,Jl. Abul Hasan pas di seberang mutiara ponsel,11.00 - 21.00 WITA,"#makanansamarinda, #kulinersamarinda, #makanansmr, #smrfoodies, #jalanjalanmakanenaksamarinda"," Jalan-jalan, makan enak! kali ini kita mampir ke salah satu warung ayam goreng banjar tapi yang letaknya disama rindanya warungnya memang punya konsep seperti warung 90an tapi tetap menarik untuk dikunjungi ayam goreng di warung banjar ini punya cerita rasa yang khas ya, rasanya itu guri, kering dan rentnya dan itu cocok banget di kombinasikan sama sayur asam dan sambal goreng hati untuk rasa udah gausah didagukan lagi lah ya, kalian wajib banget coba ayam goreng satu ini dan juga sayur asapnya karena rasanya itu unik dan timunnya bener-bener dibuat halus banget jadi begitu masuk di bulut, rasanya enak banget untuk harga silahkan cek di komen, lokasinya itu ada di jalan abulasan pas di depan mutiara ponsel"
